"","data_sheet","measuring_date","body_of_water","year","fish_id","other_id","measured_by","picture_direction","sl","body_depth","ap_length","ap_length_corrected","ap_width","ap_width_corrected","ap_pa","jaw_length","plate_l_combined","plate_r_combined","plate_l_1","plate_l_2","plate_l_3","plate_l_4","plate_l_5","plate_l_6","plate_l_7","plate_l_8","plate_l_9","plate_l_10","plate_l_11","plate_r_1","plate_r_2","plate_r_3","plate_r_4","plate_r_5","plate_r_6","plate_r_7","plate_r_8","plate_r_9","plate_r_10","plate_r_11","plate_l_total","plate_r_total","plate_lr_total","ppl","ppw","pp_pa","dorsal_1","dorsal_1_pa","dorsal_2","dorsal_2_pa","pelvic_spine","pelvic_spine_pa","sex","dorsal_3","dorsal_3_pa","eye_diameter","parasites","parasite_type","juvenile","eggs","opened_before_picture","comments","general_comments","collection_comments","time_period","type","body_depth.adj","ap_length.adj","ap_width.adj","jaw_length.adj","ppl.adj","ppw.adj","dorsal_1.adj","dorsal_2.adj","pelvic_spine.adj","eye_diameter.adj"
"128",4,2024-10-22,"Drizzle Lake",1982,"HGZM0052","1630","ZM","L",78,18.72,9.63,9.63,2.94,2.94,"Y",6.38,"34567","34567",0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,11.79,5.29,"Y",8.37,"Y",8.74,"Y",12.35,"Y","M","1.67","Y",6.95,"N",NA,NA,NA,"Y","L PS gone, R PS measured, fish appeared fat, exceptionally large testes",NA,NA,"Historical","Giant",13.2781456746312,7.01143792777262,2.06953806607339,4.29900859086215,8.3575470782145,2.9072071323756,7.09673336727186,7.47965994148286,10.3476383841951,5.41413630172897
"129",4,2024-10-22,"Drizzle Lake",1982,"HGZM0058","6370","ZM","L",56.72,11.72,6.15,6.15,1.77,1.77,"Y",3.28,"234567","34567",0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,6,5,11,7.21,2.27,"Y",7.26,"Y",7.6,"Y",9.88,"Y","M","1.55","Y",4.96,"N",NA,"?",NA,"Y",NA,NA,NA,"Historical","Giant",11.7175244381592,6.14879978900297,1.76961784716747,3.27920369440911,7.20847434363535,2.26916439600681,7.25926320141246,7.599272145379,9.87892513210806,4.95923824458976
"130",4,2024-10-22,"Drizzle Lake",1982,"HGZM0039","1376","ZM","L",78.16,16.4,9.73,9.73,3.29,3.29,"Y",4.94,"345678","34567",0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,6,5,11,13.06,4.69,"Y",3.69,"Y",9.89,"Y",13.83,"Y","F","2.79","Y",6.41,"N",NA,NA,1,"Y","L PS gone, R PS measured, D1 likely broken off",NA,NA,"Historical","Giant",11.6069080100545,7.06980950701264,2.31069086741429,3.32026269950197,9.23735426775943,2.56756788324627,3.12535031972172,8.45535747232963,11.5745099245026,4.98545994516891
"131",4,2024-10-22,"Drizzle Lake",1982,"HGZM0057","1352","ZM","L",70.27,13.58,9.48,9.48,2.63,2.63,"Y",4.01,"4567","45678",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,5,9,11.15,3.1,"Y",8.06,"Y",9.63,"Y",12.53,"Y","F","2.91","Y",5.87,"N",NA,NA,NA,"Y","L PS gone, R PS measured",NA,NA,"Historical","Giant",10.7787201229321,7.65789476159077,2.07682477127002,3.07484571582406,8.84632727757101,2.07250716766464,7.21324903113799,8.67236946026176,11.1244133535763,4.96237375456041
"132",4,2024-10-22,"Drizzle Lake",1982,"HGZM0040","1384","ZM","L",62.67,12.63,7.57,7.57,2.36,2.36,"Y",3.87,"34567","34567",0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,9.12,2.29,"Y",7.92,"Y",8.74,"Y",11.35,"Y","M","2.31","Y",5.68,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Giant",11.3404938923908,6.85303607435193,2.11399614732085,3.41942046749147,8.18728442927908,1.89810180538881,7.52062932070986,8.32350698116877,10.7376032263057,5.25221322533234
"133",4,2024-10-23,"Drizzle Lake",1982,"HGZM0054","5311","ZM","L",60.84,12.25,7.67,7.67,2.57,2.57,"Y",3.49,"34567","34567",0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,9.46,3.12,"Y",6.85,"Y",7.99,"Y",10.15,"Y","?","2.31","Y",5.5,"N",NA,NA,NA,"Y","No gonads",NA,NA,"Historical","Giant",11.3561793387436,7.1514638895835,2.37848350855635,3.19894037563892,8.76856432394347,2.73405841488252,6.60514168789457,7.7202065713914,9.76157023407214,5.20522308660039
"134",4,2024-10-23,"Drizzle Lake",1982,"HGZM0056","1074","ZM","L",70.02,14.44,8.35,8.35,3.27,3.27,"Y",4.79,"345678","345678",0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,6,12,10.71,4.03,"Y",6.48,"Y",7.83,"Y",10.74,"Y","M","2.10","Y",6.51,"N",NA,NA,NA,"Y","L PS gone, R PS measured",NA,NA,"Historical","Giant",11.5054172630587,6.76906054720711,2.59236751738008,3.6891929298217,8.5299864482402,2.7123520461765,5.8099467499608,7.06365319856231,9.5540886454557,5.51880349101575
"135",4,2024-10-23,"Drizzle Lake",1982,"HGZM0048","1303","ZM","L",76.73,15.29,9.71,9.71,3.34,3.34,"Y",4.96,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,12.85,5.36,"Y",8.38,"Y",9.75,"Y",12.16,"Y","F","2.78","Y",6.42,"N",NA,NA,2,"Y","L PS gone, R PS measured",NA,NA,"Historical","Giant",11.0387722288009,7.18616673529718,2.39400184259275,3.41081815636712,9.27178993313257,3.03789826921948,7.16584932031491,8.41119586518782,10.2816813994939,5.06599235871945
"136",4,2024-10-23,"Drizzle Lake",1982,"HGZM0041","1363","ZM","L",45.87,9.33,5.71,5.71,1.95,1.95,"Y",3.04,"345678","578",0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,3,9,6.85,1.77,"Y",5.26,"Y",6.63,"Y",7.79,"Y","M","1.42","Y",4.17,"N",NA,"?",NA,"Y","Small testes",NA,NA,"Historical","Giant",11.7257457757426,7.05249848424969,2.46316194773499,3.95330642392012,8.61245118569763,2.63613430470851,5.87048505252672,7.35385788529403,8.76311283931524,4.92384076512267
"137",4,2024-10-23,"Drizzle Lake",1982,"HGZM0032","1382","ZM","L",64.94,13.51,7.72,7.72,2.67,2.67,"Y",4.34,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,9.63,2.96,"Y",7.81,"Y",8.15,"Y",10.73,"Y","M","2.19","Y",5.65,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Giant",11.674392835219,6.74561476193983,2.29977229210633,3.66939402188409,8.31939816674218,2.29486790958183,7.28082873949676,7.6278816053828,9.95259177184157,5.0808575445059
"138",4,2024-10-23,"Drizzle Lake",1982,"HGZM0037","1318","ZM","L",60.17,12.65,6.48,6.48,2.13,2.13,"Y",3.67,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,8.31,2.53,"Y",6.21,"Y",6.47,"Y",9.68,"Y","M","1.11","Y",5.92,"N",NA,NA,NA,"Y","L PS gone, R PS measured",NA,NA,"Historical","Giant",11.8677511105284,6.10888708749911,1.99546079775931,3.41037883145644,7.79523818617534,2.2636265722937,6.02244308403336,6.28544037093814,9.36693999732723,5.65152757450011
"139",4,2024-10-23,"Drizzle Lake",1982,"HGZM0043","1653","ZM","L",64.86,12.77,7.8,7.8,2.4,2.4,"Y",3.76,"34567","34567",0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,9.55,2.61,"Y",7.84,"Y",8.81,"Y",12.58,"Y","?","2.44","Y",5.36,"N",NA,NA,NA,"Y","No clear gonads",NA,NA,"Historical","Giant",11.0496026957117,6.82388600748538,2.07001937738096,3.18387086320462,8.2612703903192,2.02820472916682,7.31346133450478,8.25056626149701,11.6765403194084,4.8247269685632
"140",4,2024-10-23,"Drizzle Lake",1982,"HGZM0038","1378","ZM","L",68.1,14.68,8.89,8.89,3.01,3.01,"Y",4.39,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,10.28,3.81,"Y",8.24,"Y",9.26,"Y",12.45,"Y","M","2.46","Y",6.03,"N",NA,NA,NA,"Y","L PS gone, R PS measured",NA,NA,"Historical","Giant",12.0523476765755,7.40907898305755,2.46044710798433,3.49956760684632,8.43695338191508,2.70172612494117,7.49506019209558,8.46792924998375,11.2474752869885,5.22445164465573
"141",4,2024-10-23,"Drizzle Lake",1982,"HGZM0055","1944","ZM","L",77.31,16.14,10.09,10.09,3.35,3.35,"Y",5.71,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,12.18,4.52,"Y",NA,NA,NA,NA,11.72,"Y","M","1.86","Y",6.92,"N",NA,NA,NA,"Y","L PS gone, R PS measured,  DS 1 and 2 likely broken off not reduced,  large testes",NA,NA,"Historical","Giant",11.5582740200911,7.41162605914897,2.38133723843726,3.89011777005348,8.71721216444639,2.5258370354737,NA,NA,9.8683220007435,5.42842111591783
"142",4,2024-10-23,"Drizzle Lake",1982,"HGZM0050","1379","ZM","L",68.16,13.59,8.5,8.5,2.86,2.86,"Y",4.12,"5678","4567",0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,11.12,2.62,"Y",8.87,"Y",10.09,"Y",12.23,"Y","F","2.73","Y",5.56,"N",NA,NA,NA,"Y","L PS very reduced and soft, R PS measured",NA,NA,"Historical","Giant",11.1468704476031,7.07783842531402,2.33556705333292,3.28075215114837,9.1176829580683,1.85480990842603,8.06442751940962,9.22296507493167,11.0433264711333,4.8139166816998
"143",4,2024-10-23,"Drizzle Lake",1982,"HGZM0036","1356","ZM","L",66.31,13.57,8.88,8.88,3.12,3.12,"Y",3.9,"345678","45678",0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,5,11,11.28,3,"Y",8.34,"Y",8.85,"Y",11.52,"Y","F","3.52","Y",5.46,"N",NA,NA,NA,"Y","L PS gone, R PS measured",NA,NA,"Historical","Giant",11.4654123630649,7.59961069210532,2.62628932655875,3.21322188199711,9.52770151768013,2.236459416867,7.69134553834693,8.19899283379975,10.5622778847651,4.83034771218546
"144",4,2024-10-23,"Drizzle Lake",1982,"HGZM0031","1343","ZM","L",73.04,15.81,9.11,9.11,3.09,3.09,"Y",5.45,"34567","34567",0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,11.13,4.28,"Y",7.53,"Y",9.09,"Y",12.22,"Y","M","2.32","Y",6.99,"N",NA,NA,NA,"Y","L PS gone, R PS measured, large testes",NA,NA,"Historical","Giant",12.0367084292327,7.08115895595519,2.3383533147408,3.98365065085508,8.46953204887807,2.66101342357758,6.60539652709821,8.03291305831032,10.6189021558166,5.73290507166878
"145",4,2024-10-23,"Drizzle Lake",1982,"HGZM0046","1642","ZM","L",79.09,15.67,8.53,8.53,3.38,3.38,"Y",4.62,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,13.74,5.28,"Y",8.44,"Y",9.68,"Y",12.88,"Y","F","2.62","Y",6.3,"N",NA,NA,1,"Y","L PS gone, R PS measured",NA,NA,"Historical","Giant",10.9498132699341,6.12533780377213,2.34317659183553,3.06002966590547,9.59502889770494,2.82706843653342,7.1048602788773,8.22813872967224,10.7089189908865,4.85471170509237
"146",4,2024-10-23,"Drizzle Lake",1982,"HGZM0047","1308","ZM","L",78.48,16.29,9.57,9.57,3.94,3.94,"Y",4.58,"4567","4567",0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,13.48,5.07,"Y",7.84,"Y",9.77,"Y",13.39,"Y","F","2.13","Y",6.21,"N",NA,NA,NA,"Y","L PS gone, R PS measured, organs stuck together but no visible parasites",NA,NA,"Historical","Giant",11.4784136958879,6.92532832903728,2.75478620392614,3.06276344163184,9.49246474981321,2.75438641132066,6.62628084159716,8.33610988400759,11.180888747852,4.81447256412976
"147",4,2024-10-30,"Drizzle Lake",1982,"HGZM0051","1320","ZM","L",67.16,15.53,10.38,10.38,2.91,2.91,"Y",3.86,"34567","34567",0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,9.61,3.24,"Y",8.24,"Y",8.48,"Y",11.62,"Y","M","2.28","Y",5.29,"Y","round",NA,NA,"Y","L PS gone, R PS measured",NA,NA,"Historical","Giant",12.9425873058898,8.77140207516091,2.41539801512944,3.13049381764955,8.00629515824929,2.35828891626562,7.54918299946534,7.80747992197282,10.5789261265706,4.63348715423552
"148",4,2024-10-30,"Drizzle Lake",1982,"HGZM0033","1349","ZM","L",65.71,13.57,8.76,8.76,2.63,2.63,"Y",4.13,"45678","34567",0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,10.5,3.29,"Y",7.63,"Y",9.01,"Y",12.68,"Y","M","2.69","Y",5.02,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Giant",11.5782533367772,7.56505768612703,2.23610063215305,3.44123975052054,8.95631401716004,2.49487443161909,7.06975416903279,8.38436947403429,11.6846299278879,4.47282553259384
"149",4,2024-10-30,"Drizzle Lake",1982,"HGZM0044","1881","ZM","L",66.71,13.46,8.4,8.4,2.71,2.71,"Y",4.16,"68","5678",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,4,6,11.17,3.65,"Y",7.46,"Y",9.29,"Y",12.9,"Y","F","3.25","Y",5.67,"N",NA,NA,NA,"Y",NA,NA,NA,"Historical","Giant",11.2990164258126,7.14590982515054,2.26610824959301,3.40200363342152,9.37374071337307,2.69046771415569,6.85840316757749,8.58137799526756,11.7881432806504,4.99255270051049
"150",4,2024-10-30,"Drizzle Lake",1982,"HGZM0049","1387","ZM","L",49.16,9.68,5.45,5.45,2.15,2.15,"Y",3.11,"456","456",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,6,6.76,1.6,"Y",6.39,"Y",6.59,"Y",9.82,"Y","M","1.71","Y",4.42,"Y","round","?",NA,"Y","Small testes",NA,NA,"Historical","Giant",11.2906926515994,6.28283893508033,2.51631463924373,3.71185910387709,7.88699151960931,2.09228996152543,6.8804398385266,7.06629112912394,10.6301297139829,4.94337222125855
"151",4,2024-11-01,"Rouge Lake",1981,"HGZM0085","36760","ZM","L",50.17,12.77,6.78,6.78,1.26,1.26,"Y",3.65,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,2.36,"Y",2.78,"Y",3.32,"Y",4.47,"Y","M","0.49","Y",4.93,"N",NA,NA,NA,"Y",NA,"All opened before, some jaws cut, old labels clearly legible, all armor plating very faint",NA,"Historical","Unarmoured",14.5720176038118,7.65943476432287,1.44201478028484,4.24801341592215,8.03533325673076,2.97048983235694,2.96202029833025,3.52476086533736,4.78446497622275,5.42661314622362
"152",4,2024-11-01,"Rouge Lake",1981,"HGZM0075","36738","ZM","L",54.94,13.11,6.74,6.74,1.47,1.47,"Y",3.45,"5","56",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,3,8.74,2.52,"Y",NA,"N",2.26,"Y",5.63,"Y","F","0.72","Y",5.31,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",13.5653577873262,6.95601087203982,1.52220971447471,3.58808616052785,9.04412365964091,2.67451261064234,NA,2.29525727568658,5.72987964135968,5.44347079410709
"153",4,2024-11-01,"Rouge Lake",1981,"HGZM0074","36758","ZM","L",56.27,13.1,6.1,6.1,1.13,1.13,"Y",3.26,"567","6",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,7.58,2.39,"Y",2.92,"Y",3.2,"Y",5.04,"Y","F",NA,"N",4.94,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",13.2101224460613,6.14736185773773,1.13971050911103,3.29151815014118,7.64383404811613,2.42512513051,2.93176749864332,3.2121680139158,5.06177621110851,4.97015851549253
"154",4,2024-11-01,"Rouge Lake",1981,"HGZM0076","36742","ZM","L",52.25,11.95,6.3,6.3,1.22,1.22,"Y",2.99,"567","67",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,5,7.4,2.32,"Y",2.17,"Y",2.07,"Y",3.95,"Y","F",NA,"N",4.71,"?","round",NA,NA,"Y","Testes large and somewhat indistinct, roundworm presence unclear",NA,NA,"Historical","Unarmoured",13.0523227175508,6.83510111853728,1.33514636565546,3.30914359976082,8.08388438637589,2.70566616247698,2.26396794232561,2.15448621048254,4.13364204143191,5.02206221294331
"155",4,2024-11-01,"Rouge Lake",1981,"HGZM0084","35656","ZM","L",53.18,13.6,6.11,6.11,1.45,1.45,"Y",3.63,"567","567",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,3,6,6.9,2.53,"Y",2.46,"Y",2.69,"Y",4.26,"Y","M","0.44","Y",4.96,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",14.5748202830268,6.51355552632594,1.55631861393132,3.93063001721118,7.39549272877086,2.85442340332563,2.54319288165387,2.77576536392846,4.41462192477564,5.21603473259488
"156",4,2024-11-04,"Rouge Lake",1981,"HGZM0071","36748","ZM","L",52.45,12.52,6.78,6.78,1.24,1.24,"Y",3.28,NA,"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,2.37,"Y",2.07,"Y",3.15,"Y",4.84,"Y","M","0.69","Y",4.95,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",13.6187263976763,7.32794790116217,1.35133612047542,3.61296264923184,7.61544853623815,2.7442192393865,2.15537072969077,3.2724529414905,5.05429285355451,5.26219063284262
"157",4,2024-11-04,"Rouge Lake",1981,"HGZM0089","36745","ZM","L",54.19,13.07,7,7,1.28,1.28,"Y",3.66,"5","56",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,3,7.46,2.98,"Y",2.58,"Y",4.01,"Y",4.77,"Y","M",NA,"N",4.44,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",13.7257503628307,7.32387594095394,1.34567938700863,3.87184225848049,7.83496981178011,3.24541588979798,2.64140001066426,4.09999573841352,4.89179341567077,4.60087898984934
"158",4,2024-11-04,"Rouge Lake",1981,"HGZM0065",NA,"ZM","L",59.55,15.16,7.46,7.46,1.44,1.44,"Y",3.57,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,4.04,"Y",2.33,"Y",2.53,"Y",4.58,"Y","?","0.91","Y",5.24,"N",NA,NA,NA,"Y","Unidentified sac in body cavity, gonads unclear",NA,NA,"Historical","Unarmoured",14.3821501832674,7.10565111024716,1.36452093603985,3.36028048659524,7.42754861183168,3.68563880862669,2.27177646753808,2.47029796972992,4.45742501458709,5.04312024163616
"159",5,2024-11-04,"Rouge Lake",1981,"HGZM0067","36743","ZM","L",45.24,13.46,6.85,6.85,1.04,1.04,"Y",3.62,"6","56",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,3,6.89,2.48,"Y",1.97,"Y",2.55,"Y",4.36,"Y","M",NA,"N",4.61,"N",NA,NA,NA,"Y","Unusually robust, large testes, body cavity contains white particulate",NA,NA,"Historical","Unarmoured",17.1701984870442,8.57781198656324,1.33384855783198,4.78887656268545,8.79302713539856,3.79074645137658,2.21443849127829,2.84757966197708,4.94242846661824,5.50267721480159
"160",5,2024-11-04,"Rouge Lake",1981,"HGZM0077","L1009","ZM","L",61.9,14.15,6.74,6.74,1.29,1.29,"Y",3.99,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,2.47,"Y",3,"Y",3.5,"Y",5.1,"Y","F","0.93","Y",5.4,"N",NA,NA,NA,"Y","Tail skinned, jaw cut",NA,NA,"Historical","Unarmoured",12.8756757447524,6.17720291965038,1.17137260683083,3.57983998856053,7.14183819921675,2.09538278720632,2.86701264373703,3.35340289858386,4.85803994965531,5.04189553461351
"161",5,2024-11-04,"Rouge Lake",1981,"HGZM0079","36761","ZM","L",51.52,12.34,5.75,5.75,1.53,1.53,"Y",3.59,"6",NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.38,2.44,"Y",3.03,"Y",3.22,"Y",4.95,"Y","M","0.60","Y",4.66,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",13.6841825495042,6.32637779800935,1.70055300573556,4.0430230334329,8.1854074489022,2.92180143188386,3.18431711536378,3.37453697784851,5.2207368394539,5.02381884972367
"162",5,2024-11-04,"Rouge Lake",1981,"HGZM0088","36751","ZM","L",50.44,12.35,6.49,6.49,1.43,1.43,"Y",3.82,"6",NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.31,2.28,"Y",2.81,"Y",3.63,"Y",4.71,"Y","M","0.67","Y",4.67,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",14.0114859454279,7.29274888632537,1.62692674062806,4.41641250258347,8.29530905675264,2.84101567603634,2.98567750427597,3.8437888132933,5.02635602844307,5.11885413358586
"163",5,2024-11-04,"Rouge Lake",1981,"HGZM0066","L1008","ZM","L",74.01,18.8,6.3,6.3,1.67,1.67,"Y",4.78,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01,5.04,"Y",1.16,"Y",2.67,"Y",4.74,"Y","F","1.01","Y",6.26,"Y","round",NA,NA,"Y","Tail skinned",NA,NA,"Historical","Unarmoured",14.1110788548493,4.83306587898573,1.24554040566437,3.43729568422319,6.75934337962453,3.05685109089065,1.01063861834581,2.34434497414132,4.08890704008207,5.08139962685093
"164",5,2024-11-04,"Rouge Lake",1981,"HGZM0083","36737","ZM","L",65.48,15.14,7.25,7.25,1.72,1.72,"Y",5.09,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19,3.87,"Y",1.28,"Y",3.55,"Y",4.53,"Y","M",NA,"N",6.14,"N",NA,NA,NA,"Y","Jaw cut, dark testes",NA,NA,"Historical","Unarmoured",12.9667112310843,6.28292786498142,1.46805107409682,4.25959722661165,7.01241500661216,2.95408767921962,1.18816851083865,3.30916068005588,4.18252887339079,5.48579481498513
"165",5,2024-11-04,"Rouge Lake",1981,"HGZM0069","36750","ZM","L",53.64,12,6.15,6.15,1.39,1.39,"Y",3.37,"5",NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.33,2.25,"Y",1.94,"Y",2.68,"Y",3.87,"Y","F","0.66","Y",4.66,"N",NA,NA,NA,"Y","Body cavity contains white particulate, R PS tiny",NA,NA,"Historical","Unarmoured",12.741347108661,6.50022601129987,1.47783450986511,3.61038221127193,7.78367327293103,2.49779227025515,1.99668538950702,2.75383595259537,3.99134457085077,4.86759554801048
"166",5,2024-11-13,"Rouge Lake",1981,"HGZM0072","36746","ZM","L",53.83,12.83,5.35,5.35,1.48,1.48,"Y",3.33,"56",NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7.27,2.62,"Y",NA,"N",2.96,"Y",4.5,"Y","F",NA,"N",4.68,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",13.570823021419,5.63479911767636,1.56740592392891,3.55194121757311,7.69055188627769,2.88929180017464,NA,3.03630110560513,4.63200076589369,4.87496425642737
"167",5,2024-11-13,"Rouge Lake",1981,"HGZM0063","36744","ZM","L",55.14,12.88,5.43,5.43,1.42,1.42,"Y",3.44,"56","46",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,4,7.11,2.37,"Y",2.42,"Y",3.47,"Y",5.1,"Y","F","0.52","Y",4.84,"N",NA,NA,NA,"Y","Body cavity contains white particulate, no R PS",NA,NA,"Historical","Unarmoured",13.2752914749592,5.5837915252197,1.4645609860826,3.56162211171413,7.32860412326166,2.49821014399504,2.45540266647444,3.51788391448104,5.18002136025809,4.9475530633207
"168",5,2024-11-13,"Rouge Lake",1981,"HGZM0081","36747","ZM","L",57.78,14.8,6.2,6.2,1.51,1.51,"Y",4.47,"56",NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7.47,2.9,"Y",1.85,"Y",2.47,"Y",3.22,"Y","M",NA,"N",5.82,"Y","round",NA,NA,"Y","Jaw cut",NA,NA,"Historical","Unarmoured",14.5045986107783,6.0855785752075,1.47920006885129,4.3676062877494,7.32063838626391,2.79986771721891,1.83216661968438,2.4475252509519,3.18673755037278,5.73530838509664
"169",5,2024-11-13,"Rouge Lake",1981,"HGZM0062","36752","ZM","L",46.56,11.11,4.88,4.88,0.91,0.91,"Y",3.43,"456","456",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,6,6.19,1.8,"Y",2.53,"Y",2.85,"Y",3.72,"Y","M",NA,"N",3.93,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",13.7399875729212,5.93843114773145,1.13072860748883,4.37875614297396,7.65821962261544,2.6066948421161,2.80189671863918,3.13818846141572,4.15016751653904,4.58649365199025
"170",5,2024-11-13,"Rouge Lake",1981,"HGZM0073","36762","ZM","L",52.41,13.22,7,7,1.29,1.29,"Y",3.89,"56","56",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,4,7.67,2.49,"Y",2.66,"Y",3.28,"Y",4.73,"Y","M",NA,"N",4.95,"N",NA,NA,NA,"Y","Body cavity contains white particulate",NA,NA,"Historical","Unarmoured",14.3919824777654,7.57147613451569,1.40700720651464,4.28893595740571,8.3512300993231,2.8873006434973,2.77079752090814,3.40877672483645,4.94151417870703,5.26533661258412
"171",5,2024-11-20,"Rouge Lake",1981,"HGZM0090","36755","ZM","L",56.95,12.84,6.67,6.67,1.54,1.54,"Y",3.63,"56","5",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,8.36,2.79,"Y",2.72,"Y",3.05,"Y",4.74,"Y","F","0.90","Y",4.9,"N",NA,NA,NA,"Y","Body cavity contains slight white particulate",NA,NA,"Historical","Unarmoured",12.781435242068,6.6418871119499,1.5328205903593,3.61097623889301,8.32180106911138,2.76785878640048,2.71403242522788,3.04368500066308,4.72885293440072,4.8837402691161
