Data_sheet,Measuring_Date,Body_of_water,Year,Fish_ID,Other_ID,Measured_by,Picture_direction,SL,Body_depth,AP_length,AP_length_corrected,AP_width,AP_width_corrected,AP_PA,Jaw_length,Plate_L_Combined,Plate_R_Combined,Plate_L_1,Plate_L_2,Plate_L_3,Plate_L_4,Plate_L_5,Plate_L_6,Plate_L_7,Plate_L_8,Plate_L_9,Plate_L_10,Plate_L_11,Plate_R_1,Plate_R_2,Plate_R_3,Plate_R_4,Plate_R_5,Plate_R_6,Plate_R_7,Plate_R_8,Plate_R_9,Plate_R_10,Plate_R_11,Plate_L_total,Plate_R_total,Plate_LR_total,PPL,PPW,PP_PA,Dorsal_1,Dorsal_1_PA,Dorsal_2,Dorsal_2_PA,Pelvic_spine,Pelvic_spine_PA,Sex,Dorsal_3,Dorsal_3_PA,Eye_diameter,Parasites ,Parasite_type,Juvenile,Eggs,Opened before picture,Comments,General_comments,Collection_comments
2,2024-10-02,Mayer Lake,2022,HG220484,,ZM,L,69.25,15.02,9.60,9.60,3.11,3.11,Y,4.46,2345678,345678,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,7,6,13,11.78,3.98,Y,10.25,Y,10.57,Y,15.08,Y,M,2.82,Y,5.41,N,,,,,,,
2,2024-10-02,Mayer Lake,2022,HG220480,,ZM,L,64.92,14.61,8.88,8.88,3.99,3.99,Y,4.04,2345678,2345678,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,11.97,3.96,Y,10.03,Y,10.32,Y,13.06,Y,?,2.05,Y,5.70,N,,,,,,,
2,2024-10-02,Mayer Lake,2022,HG220482,,ZM,L,64.49,13.93,8.61,8.61,2.99,2.99,Y,4.00,234567,2345678,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,6,7,13,12.08,3.49,Y,8.97,Y,9.17,Y,12.59,Y,M,2.59,Y,5.03,N,,,,,,,
3,2024-10-04,Mayer Lake,2022,HG220483,,ZM,L,62.76,14.07,8.33,8.33,2.53,2.53,Y,3.50,2345678,2345678,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,10.98,3.03,Y,9.50,Y,9.89,Y,14.22,Y,M,1.62,Y,5.27,N,,,,,,,
3,2024-10-04,Mayer Lake,2022,HG220478,,ZM,L,71.65,15.11,8.84,8.84,3.84,3.84,Y,4.27,2345678,2345678,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,12.68,3.60,Y,11.22,Y,11.56,Y,15.13,Y,F,3.35,Y,5.40,N,,,,,"L AP 3 pronged, extra on LP 5",,
3,2024-10-04,Mayer Lake,2022,HG220481,,ZM,L,60.89,13.02,8.66,8.66,2.69,2.69,Y,3.02,345678,345678,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,6,12,10.11,3.28,Y,9.30,Y,9.69,Y,14.41,Y,F,2.99,Y,4.49,N,,,,,Ovaries small,,
3,2024-10-04,Mayer Lake,2022,HG220485,,ZM,L,64.15,13.48,8.85,8.85,3.01,3.01,Y,4.05,34567,234567,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,5,6,11,11.33,3.86,Y,9.21,Y,10.17,Y,13.52,Y,F,3.29,Y,4.91,N,,,,,,,
3,2024-10-04,Mayer Lake,2022,HG220479,,ZM,L,54.35,12.40,7.47,7.47,2.48,2.48,Y,3.51,2345678,2345678,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,7,7,14,8.63,2.42,Y,6.94,Y,7.97,Y,10.34,Y,M,2.34,Y,5.09,Y,round,?,,,,,
3,2024-10-04,Mayer Lake,2022,HG220486,,ZM,L,62.98,15.16,9.17,9.17,2.93,2.93,Y,3.97,12345678,12345678,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,8,8,16,11.61,3.90,Y,10.84,Y,10.24,Y,14.14,Y,F,3.42,Y,5.76,N,,,,,,,
3,2024-10-08,Boulton Lake,2022,HG221075,,ZM,L,53.53,11.52,NA,NA,NA,NA,N,3.65,5678,678,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,3,7,NA,NA,N,3.49,Y,NA,N,NA,N,F,0.60,Y,4.65,Y,"round, schisto",,1,,,,
3,2024-10-08,Boulton Lake,2022,HG221017,,ZM,L,57.61,14.20,NA,NA,NA,NA,N,4.87,56,4567,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,4,6,NA,NA,N,3.08,Y,NA,N,NA,N,M,1.08,Y,5.71,Y,schisto,,,,warty skin,,
3,2024-10-08,Boulton Lake,2022,HG221025,,ZM,L,51.80,10.40,3.13,3.13,0.82,0.82,Y,3.70,56,4567,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,4,6,4.79,1.54,Y,3.61,Y,NA,N,4.04,Y,F,0.86,Y,4.36,Y,round,,,,Dark nodules under gut near anal pore,,
3,2024-10-08,Boulton Lake,2022,HG221076,,ZM,L,57.59,11.72,3.28,3.28,1.46,1.46,Y,4.09,4567,456,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,3,7,6.24,2.45,Y,4.23,Y,3.79,Y,3.47,Y,F,1.53,Y,4.94,N,,,2,,,,
3,2024-10-08,Boulton Lake,2022,HG221081,,ZM,L,55.47,13.84,NA,NA,NA,NA,N,4.71,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,NA,NA,N,3.16,Y,NA,N,NA,N,M,1.12,Y,5.32,Y,schisto,,,,,,
3,2024-10-08,Boulton Lake,2022,HG221022,,ZM,L,59.31,13.39,2.97,2.97,1.27,1.27,Y,5.45,4567,567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,7,5.11,2.42,Y,3.35,Y,NA,N,3.25,Y,M,1.05,Y,5.59,N,,,,,"R AP > L AP (L measured), Pelvic spine on L only",,
3,2024-10-08,Boulton Lake,2022,HG221083,,ZM,L,44.54,9.63,NA,NA,NA,NA,N,3.38,4567,34567,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,4,5,9,NA,NA,N,3.18,Y,3.00,Y,NA,N,M,0.98,Y,4.25,N,,?,,,testes small,,
3,2024-10-08,Boulton Lake,2022,HG221079,,ZM,L,52.82,11.75,NA,NA,NA,NA,N,4.39,456,45678,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,5,8,NA,NA,N,2.77,Y,NA,N,NA,N,M,1.04,Y,4.87,N,,,,,,,
3,2024-10-08,Boulton Lake,2022,HG221080,,ZM,L,51.84,10.64,NA,NA,NA,NA,N,3.46,456,456,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,6,NA,NA,N,3.81,Y,NA,N,NA,N,F,1.17,Y,4.58,N,,,2,,,,
3,2024-10-08,Boulton Lake,2022,HG221078,,ZM,L,60.02,13.84,NA,NA,NA,NA,N,4.87,456,456,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,6,NA,NA,N,3.39,Y,NA,N,NA,N,M,1.04,Y,5.80,N,,,,,,,
3,2024-10-08,Serendipity Lake,1986,HGZM0026,L50146,ZM,L,46.91,9.74,3.16,NA,1.96,NA,N,2.71,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.52,Y,2.93,Y,NA,N,M,1.11,Y,4.06,N,,,,Y,,APs small and rounded/triangular (basal),
3,2024-10-08,Serendipity Lake,1986,HGZM0028,L50100,ZM,L,59.64,14.81,7.03,7.03,1.61,1.61,Y,3.48,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.19,Y,2.85,Y,NA,N,F,1.45,Y,4.79,N,,,2,Y,"DS2 broken, AP standard shape",,
3,2024-10-08,Serendipity Lake,1986,HGZM0029,L50117,ZM,L,54.30,11.40,2.80,NA,2.23,NA,N,3.41,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.02,Y,3.07,Y,NA,N,F,0.75,Y,4.42,N,,,1,Y,,,
3,2024-10-08,Serendipity Lake,1986,HGZM0030,L50173,ZM,L,44.62,9.16,2.70,NA,0.81,NA,N,2.75,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,0.76,Y,2.62,Y,NA,N,F,0.85,Y,3.93,N,,,,Y,DS1 potentially broken off (very small),,
3,2024-10-08,Serendipity Lake,1986,HGZM0027,L50158,ZM,L,44.80,8.92,1.83,NA,1.56,NA,N,2.97,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.40,Y,2.75,Y,NA,N,M,0.88,Y,3.97,N,,,,Y,,,
3,2024-10-08,Serendipity Lake,1986,HGZM0023,L50151,ZM,L,41.83,9.12,1.74,NA,1.63,NA,N,2.72,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.16,Y,2.26,Y,NA,N,M,1.12,Y,3.72,N,,,,Y,,,
3,2024-10-09,Serendipity Lake,1986,HGZM0024,L50147,ZM,L,43.45,8.83,2.25,NA,1.81,NA,N,2.93,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.13,Y,2.36,Y,NA,N,M,1.03,Y,3.58,N,,,,Y,,,
3,2024-10-09,Serendipity Lake,1986,HGZM0025,L50161,ZM,L,43.21,8.31,2.58,NA,1.63,NA,N,2.57,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,NA,NA,2.68,Y,NA,N,F,1.11,Y,3.63,N,,,,Y,"D1 potentially broken, or never developed (bud present). Two D3 spines",,
3,2024-10-09,Serendipity Lake,1986,HGZM0022,L50108,ZM,L,56.38,12.28,5.40,5.40,1.17,1.17,Y,3.66,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.76,Y,2.92,Y,NA,N,F,1.19,Y,4.73,N,,,2,Y,AP standard shape,,
3,2024-10-09,Serendipity Lake,1986,HGZM0020,L50148,ZM,L,43.25,8.46,1.84,NA,1.78,NA,N,2.99,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,1.60,Y,2.67,Y,NA,N,M,1.02,Y,3.86,N,,,,Y,,,
3,2024-10-09,Serendipity Lake,1986,HGZM0019,L50145,ZM,L,44.94,9.19,2.46,NA,1.93,NA,N,2.90,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.24,Y,2.69,Y,NA,N,M,0.81,Y,3.64,N,,,,Y,,,
3,2024-10-09,Serendipity Lake,1986,HGZM0018,L50165,ZM,L,41.28,9.21,1.58,NA,1.83,NA,N,2.94,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.16,Y,2.82,Y,NA,N,M,0.97,Y,4.17,N,,,,Y,,,
3,2024-10-09,Serendipity Lake,1986,HGZM0014,L50103,ZM,L,59.64,12.91,2.60,NA,2.95,NA,N,4.52,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.18,Y,3.24,Y,NA,N,M,0.63,Y,5.25,N,,,,Y,Large testes,,
3,2024-10-09,Serendipity Lake,1986,HGZM0021,L50128,ZM,L,47.71,12.10,3.91,NA,1.17,NA,N,3.61,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,3.40,Y,3.30,Y,NA,N,?,1.12,Y,4.37,N,,,,Y,No organs (previously dissected),,
3,2024-10-21,Serendipity Lake,1986,HGZM0017,L50142,ZM,L,46.28,9.17,2.13,NA,2.42,NA,N,3.17,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.14,Y,2.35,Y,NA,N,M,0.99,Y,4.19,N,,,,Y,,,
3,2024-10-21,Serendipity Lake,1986,HGZM0016,L50140,ZM,L,45.78,9.02,2.90,NA,2.22,NA,N,3.20,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.64,Y,3.12,Y,NA,N,M,0.86,Y,3.83,N,,,,Y,,,
3,2024-10-21,Serendipity Lake,1986,HGZM0010,L50154,ZM,L,41.16,8.68,2.14,NA,2.28,NA,N,2.44,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.22,Y,2.78,Y,NA,N,M,0.84,Y,3.57,N,,,,Y,,,
3,2024-10-21,Serendipity Lake,1986,HGZM0015,L50113,ZM,L,57.24,11.80,3.26,NA,2.69,NA,N,4.68,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.80,Y,3.13,Y,NA,N,?,1.17,Y,5.30,N,,,,Y,No organs (previously dissected),,
3,2024-10-21,Serendipity Lake,1986,HGZM0013,L50141,ZM,L,45.89,9.36,2.25,NA,2.34,NA,N,2.70,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.67,Y,3.30,Y,NA,N,F,1.35,Y,3.54,N,,,,Y,Caudal fin gone,,
3,2024-10-21,Serendipity Lake,1986,HGZM0008,L50120,ZM,L,56.05,12.54,5.63,5.63,1.33,1.33,Y,3.71,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15,2.66,Y,2.75,Y,2.84,Y,4.73,Y,F,1.14,Y,4.84,Y,round,,2,Y,AP standard shape,,
3,2024-10-21,Serendipity Lake,1986,HGZM0007,L50144,ZM,L,46.55,10.05,1.62,NA,1.35,NA,N,3.49,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.84,Y,2.76,Y,NA,N,M,0.88,Y,4.40,N,,,,Y,Testes flat and organs pasty,,
3,2024-10-21,Serendipity Lake,1986,HGZM0012,L50156,ZM,L,45.82,9.78,1.68,NA,1.99,NA,N,3.02,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,1.80,Y,2.35,Y,NA,N,M,0.72,Y,4.23,N,,,,Y,,,
3,2024-10-21,Serendipity Lake,1986,HGZM0011,L50132,ZM,L,47.58,10.58,4.06,4.06,1.41,1.41,Y,3.59,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,3.36,Y,3.39,Y,NA,N,F,1.48,Y,4.37,N,,,,Y,"Ovaries dark, AP standard shape",,
3,2024-10-21,Serendipity Lake,1986,HGZM0009,L50102,ZM,L,59.60,11.99,3.21,NA,2.30,NA,N,4.00,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.34,Y,2.80,Y,NA,N,F,1.03,Y,5.15,N,,,2,Y,,,
3,2024-10-21,Serendipity Lake,1986,HGZM0006,L50121,ZM,L,56.59,11.75,5.30,5.30,1.37,1.37,Y,3.68,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,2.63,Y,NA,N,3.63,Y,4.61,Y,F,0.96,Y,4.91,N,,,2,Y,AP standard shape,,
3,2024-10-21,Serendipity Lake,1986,HGZM0005,L50106,ZM,L,58.54,12.99,2.90,NA,2.65,NA,N,4.76,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.79,Y,3.02,Y,NA,N,M,1.26,Y,5.59,N,,,,Y,Large testes,,
4,2024-10-21,Serendipity Lake,1986,HGZM0003,L50109,ZM,L,58.88,13.10,5.16,5.16,1.14,1.14,Y,4.20,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,3.56,Y,3.97,Y,NA,N,F,1.29,Y,4.70,N,,,2,Y,"AP standard shape, D1 broken",,
4,2024-10-21,Serendipity Lake,1986,HGZM0002,L50118,ZM,L,57.28,12.23,3.12,NA,2.13,NA,N,3.36,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,1.60,Y,2.96,Y,NA,N,F,1.09,Y,4.71,N,,,2,Y,"D1 broken, Two D3 spines",,
4,2024-10-21,Serendipity Lake,1986,HGZM0004,L50133,ZM,L,48.37,10.30,3.17,NA,1.82,NA,N,2.47,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.55,Y,3.10,Y,NA,N,F,1.41,Y,4.44,N,,,1,Y,,,
4,2024-10-21,Serendipity Lake,1986,HGZM0001,L50124,ZM,L,54.99,11.46,3.61,NA,2.30,NA,N,3.49,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,N,2.05,Y,3.14,Y,NA,N,F,0.82,Y,4.73,N,,,1,Y,,,
4,2024-10-21,Drizzle Lake,1982,HGZM0060,1327,ZM,L,80.42,16.14,8.96,8.96,2.91,2.91,Y,5.89,34567,34567,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,12.81,4.74,Y,5.70,Y,6.21,Y,12.21,Y,M,2.13,Y,6.65,N,,,,Y,"L PS gone, R PS measured",Old labels very poorly legible,
4,2024-10-21,Drizzle Lake,1982,HGZM0045,1516,ZM,L,84.07,15.94,9.71,9.71,2.89,2.89,Y,5.78,345678,345678,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,6,12,13.97,4.14,Y,1.70,Y,2.33,Y,13.56,Y,F,2.56,Y,6.87,N,,,1,Y,"L PS very reduced and soft, R PS measured, DS 1 and 2 likely broken off not reduced",,
4,2024-10-21,Drizzle Lake,1982,HGZM0059,2167,ZM,L,72.28,14.43,9.32,9.32,2.46,2.46,Y,5.09,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,12.35,4.18,Y,7.90,Y,7.81,Y,6.01,Y,M,2.20,Y,6.62,N,,,,Y,"L PS gone, R PS measured, R PS possibly broken off",,
4,2024-10-21,Drizzle Lake,1982,HGZM0034,1338,ZM,L,77.35,17.41,10.11,10.11,3.47,3.47,Y,5.98,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,12.34,4.43,Y,7.36,Y,7.94,Y,11.54,Y,M,1.24,Y,7.29,N,,,,Y,"L PS gone, R PS measured",,
4,2024-10-21,Drizzle Lake,1982,HGZM0035,0760,ZM,L,65.40,13.42,8.36,8.36,2.32,2.32,Y,4.60,34567,34567,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,10.06,2.67,Y,8.16,Y,8.80,Y,11.87,Y,M,1.93,Y,5.42,N,,,,Y,Testes indistinct,,
4,2024-10-22,Drizzle Lake,1982,HGZM0053,1091,ZM,L,63.33,13.37,7.80,7.80,2.35,2.35,Y,3.96,567,45678,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,5,8,8.88,2.76,Y,7.50,Y,7.76,Y,11.29,Y,M,2.57,Y,5.68,N,,,,Y,,,
4,2024-10-22,Drizzle Lake,1982,HGZM0042,0117,ZM,L,63.79,13.23,9.19,9.19,2.85,2.85,Y,4.32,45678,45678,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,5,10,9.97,2.91,Y,6.54,Y,6.68,Y,9.90,Y,M,2.00,Y,5.68,N,,,,Y,,,
4,2024-10-22,Drizzle Lake,1982,HGZM0052,1630,ZM,L,78.00,18.72,9.63,9.63,2.94,2.94,Y,6.38,34567,34567,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,11.79,5.29,Y,8.37,Y,8.74,Y,12.35,Y,M,1.67,Y,6.95,N,,,,Y,"L PS gone, R PS measured, fish appeared fat, exceptionally large testes",,
4,2024-10-22,Drizzle Lake,1982,HGZM0058,6370,ZM,L,56.72,11.72,6.15,6.15,1.77,1.77,Y,3.28,234567,34567,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,6,5,11,7.21,2.27,Y,7.26,Y,7.60,Y,9.88,Y,M,1.55,Y,4.96,N,,?,,Y,,,
4,2024-10-22,Drizzle Lake,1982,HGZM0039,1376,ZM,L,78.16,16.40,9.73,9.73,3.29,3.29,Y,4.94,345678,34567,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,6,5,11,13.06,4.69,Y,3.69,Y,9.89,Y,13.83,Y,F,2.79,Y,6.41,N,,,1,Y,"L PS gone, R PS measured, D1 likely broken off",,
4,2024-10-22,Drizzle Lake,1982,HGZM0057,1352,ZM,L,70.27,13.58,9.48,9.48,2.63,2.63,Y,4.01,4567,45678,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,5,9,11.15,3.10,Y,8.06,Y,9.63,Y,12.53,Y,F,2.91,Y,5.87,N,,,,Y,"L PS gone, R PS measured",,
4,2024-10-22,Drizzle Lake,1982,HGZM0040,1384,ZM,L,62.67,12.63,7.57,7.57,2.36,2.36,Y,3.87,34567,34567,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,9.12,2.29,Y,7.92,Y,8.74,Y,11.35,Y,M,2.31,Y,5.68,N,,,,Y,,,
4,2024-10-23,Drizzle Lake,1982,HGZM0054,5311,ZM,L,60.84,12.25,7.67,7.67,2.57,2.57,Y,3.49,34567,34567,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,9.46,3.12,Y,6.85,Y,7.99,Y,10.15,Y,?,2.31,Y,5.50,N,,,,Y,No gonads,,
4,2024-10-23,Drizzle Lake,1982,HGZM0056,1074,ZM,L,70.02,14.44,8.35,8.35,3.27,3.27,Y,4.79,345678,345678,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,6,6,12,10.71,4.03,Y,6.48,Y,7.83,Y,10.74,Y,M,2.10,Y,6.51,N,,,,Y,"L PS gone, R PS measured",,
4,2024-10-23,Drizzle Lake,1982,HGZM0048,1303,ZM,L,76.73,15.29,9.71,9.71,3.34,3.34,Y,4.96,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,12.85,5.36,Y,8.38,Y,9.75,Y,12.16,Y,F,2.78,Y,6.42,N,,,2,Y,"L PS gone, R PS measured",,
4,2024-10-23,Drizzle Lake,1982,HGZM0041,1363,ZM,L,45.87,9.33,5.71,5.71,1.95,1.95,Y,3.04,345678,578,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,3,9,6.85,1.77,Y,5.26,Y,6.63,Y,7.79,Y,M,1.42,Y,4.17,N,,?,,Y,Small testes,,
4,2024-10-23,Drizzle Lake,1982,HGZM0032,1382,ZM,L,64.94,13.51,7.72,7.72,2.67,2.67,Y,4.34,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,9.63,2.96,Y,7.81,Y,8.15,Y,10.73,Y,M,2.19,Y,5.65,N,,,,Y,,,
4,2024-10-23,Drizzle Lake,1982,HGZM0037,1318,ZM,L,60.17,12.65,6.48,6.48,2.13,2.13,Y,3.67,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,8.31,2.53,Y,6.21,Y,6.47,Y,9.68,Y,M,1.11,Y,5.92,N,,,,Y,"L PS gone, R PS measured",,
4,2024-10-23,Drizzle Lake,1982,HGZM0043,1653,ZM,L,64.86,12.77,7.80,7.80,2.40,2.40,Y,3.76,34567,34567,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,9.55,2.61,Y,7.84,Y,8.81,Y,12.58,Y,?,2.44,Y,5.36,N,,,,Y,No clear gonads,,
4,2024-10-23,Drizzle Lake,1982,HGZM0038,1378,ZM,L,68.10,14.68,8.89,8.89,3.01,3.01,Y,4.39,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,10.28,3.81,Y,8.24,Y,9.26,Y,12.45,Y,M,2.46,Y,6.03,N,,,,Y,"L PS gone, R PS measured",,
4,2024-10-23,Drizzle Lake,1982,HGZM0055,1944,ZM,L,77.31,16.14,10.09,10.09,3.35,3.35,Y,5.71,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,12.18,4.52,Y,NA,NA,NA,NA,11.72,Y,M,1.86,Y,6.92,N,,,,Y,"L PS gone, R PS measured,  DS 1 and 2 likely broken off not reduced,  large testes",,
4,2024-10-23,Drizzle Lake,1982,HGZM0050,1379,ZM,L,68.16,13.59,8.50,8.50,2.86,2.86,Y,4.12,5678,4567,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,11.12,2.62,Y,8.87,Y,10.09,Y,12.23,Y,F,2.73,Y,5.56,N,,,,Y,"L PS very reduced and soft, R PS measured",,
4,2024-10-23,Drizzle Lake,1982,HGZM0036,1356,ZM,L,66.31,13.57,8.88,8.88,3.12,3.12,Y,3.90,345678,45678,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,5,11,11.28,3.00,Y,8.34,Y,8.85,Y,11.52,Y,F,3.52,Y,5.46,N,,,,Y,"L PS gone, R PS measured",,
4,2024-10-23,Drizzle Lake,1982,HGZM0031,1343,ZM,L,73.04,15.81,9.11,9.11,3.09,3.09,Y,5.45,34567,34567,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,5,5,10,11.13,4.28,Y,7.53,Y,9.09,Y,12.22,Y,M,2.32,Y,6.99,N,,,,Y,"L PS gone, R PS measured, large testes",,
4,2024-10-23,Drizzle Lake,1982,HGZM0046,1642,ZM,L,79.09,15.67,8.53,8.53,3.38,3.38,Y,4.62,4567,4567,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,4,8,13.74,5.28,Y,8.44,Y,9.68,Y,12.88,Y,F,2.62,Y,6.30,N,,,1,Y,"L PS gone, R PS measured",,
